Procediment_dadjudicacio,Tipus_de_contracte,Adjudicatari,CPV_Descripcion,Duracion_total
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0011281065597985695,0.005792895922872692,3.4339872044851463
True,1.0986122886681098,0.00046466860008307807,0.029086178464800536,0.6931471805599453
True,1.0986122886681098,0.0010949451132932341,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.0013270521488363252,3.828641396489095
True,1.0986122886681098,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,1.0986122886681098,0.0015591053232047833,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.00026555135255300013,1.3862943611198906
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0013602058993573893,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0001327844909665795,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,6.639444944841828e-05,3.319777575207374e-05,5.902633333401366
True,1.0986122886681098,0.0001991701251397301,0.5041838697028854,0.0
True,1.3862943611198906,0.0001327844909665795,0.00046466860008307807,2.3978952727983707
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0005642123579421321,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0006637462078277261,0.029086178464800536,0.6931471805599453
True,1.0986122886681098,0.001791104661390123,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.014501605393408591,0.6931471805599453
True,0.6931471805599453,6.639444944841828e-05,0.014010679333376174,3.4657359027997265
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0009291213835375821,0.6931471805599453
True,1.3862943611198906,3.319777575207374e-05,0.0007964425986806137,4.110873864173311
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0009622883293624166,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.001791104661390123,0.5041838697028854,0.0
True,1.0986122886681098,0.0009291213835375821,0.5041838697028854,0.0
True,1.0986122886681098,0.00023236128965478412,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0009291213835375821,5.8888779583328805
True,1.3862943611198906,3.319777575207374e-05,0.00039830058943983535,5.602118820879701
True,1.0986122886681098,0.002221817829648992,0.007771331626075708,5.262690188904886
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0002987403139075011,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,9.959002116220037e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0014596605564036792,5.846438775057725
True,1.0986122886681098,0.001791104661390123,0.0009954541751774396,5.811140992976701
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0016253963407961791,0.0
True,1.0986122886681098,0.00023236128965478412,0.0019567855272859614,3.4965075614664802
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.001061782567069896,3.4339872044851463
True,0.6931471805599453,0.0006305693586300509,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,9.959002116220037e-05,0.029086178464800536,0.6931471805599453
True,0.6931471805599453,9.959002116220037e-05,6.639444944841828e-05,5.802118375377063
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.00016597785893470777,0.000597391408692534,4.0943445622221
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.5041838697028854,0.0
True,1.0986122886681098,0.00016597785893470777,0.009417043273921842,1.9459101490553132
True,1.0986122886681098,0.0001327844909665795,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.5041838697028854,0.0
True,1.0986122886681098,0.0003651149322778139,0.5041838697028854,0.0
True,1.0986122886681098,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00026555135255300013,0.00026555135255300013,2.1972245773362196
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
False,0.6931471805599453,0.0001991701251397301,3.319777575207374e-05,4.51085950651685
True,1.0986122886681098,0.0006969219563585952,0.029086178464800536,0.6931471805599453
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.0012607413500984566,5.8888779583328805
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.3862943611198906,3.319777575207374e-05,3.319777575207374e-05,4.51085950651685
True,1.0986122886681098,0.0001991701251397301,0.029086178464800536,0.6931471805599453
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00023236128965478412,0.009417043273921842,5.187385805840755
True,0.6931471805599453,6.639444944841828e-05,0.0007632701517120213,4.51085950651685
True,1.0986122886681098,0.0025530094601519593,0.5041838697028854,0.0
True,0.6931471805599453,0.0002987403139075011,0.5041838697028854,0.0
True,0.6931471805599453,0.0013602058993573893,0.5041838697028854,0.0
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00023236128965478412,0.029086178464800536,0.6931471805599453
True,1.0986122886681098,0.0019236515500459723,0.5041838697028854,0.0
True,1.0986122886681098,0.008034827559881799,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,1.0986122886681098,0.0001327844909665795,0.5041838697028854,0.0
True,1.0986122886681098,0.00023236128965478412,0.0006969219563585952,0.6931471805599453
True,0.6931471805599453,0.000597391408692534,0.5041838697028854,0.0
True,1.0986122886681098,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0006637462078277261,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0015922513813128578,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.0018905164749091579,0.6931471805599453
True,1.0986122886681098,0.0001327844909665795,0.029086178464800536,0.6931471805599453
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0006969219563585952,0.5041838697028854,0.0
True,0.6931471805599453,0.00023236128965478412,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,1.3862943611198906,9.959002116220037e-05,0.00033192817379140287,3.4339872044851463
True,0.6931471805599453,3.319777575207374e-05,0.0035128453688165837,3.4339872044851463
True,0.6931471805599453,0.0018242430306540042,0.5041838697028854,0.0
True,1.0986122886681098,0.008034827559881799,0.5041838697028854,0.0
True,1.0986122886681098,0.0009622883293624166,0.5041838697028854,0.0
True,0.6931471805599453,0.0001991701251397301,0.00016597785893470777,3.4657359027997265
True,0.6931471805599453,3.319777575207374e-05,0.00016597785893470777,5.902633333401366
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.0001327844909665795,2.1972245773362196
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0014596605564036792,0.0
True,0.6931471805599453,0.0029833946615446644,0.0009291213835375821,5.8888779583328805
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,9.959002116220037e-05,0.010961546628883843,1.0986122886681098
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0007300966042956865,0.5041838697028854,0.0
False,1.0986122886681098,0.0002987403139075011,0.00016597785893470777,2.772588722239781
True,0.6931471805599453,3.319777575207374e-05,0.014501605393408591,0.6931471805599453
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0008296139452744702,0.5041838697028854,0.0
True,0.6931471805599453,0.002089310458732613,0.5041838697028854,0.0
True,1.3862943611198906,3.319777575207374e-05,0.0001327844909665795,3.9512437185814275
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0006969219563585952,0.009417043273921842,5.8916442118257715
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.0016253963407961791,0.6931471805599453
False,0.6931471805599453,3.319777575207374e-05,6.639444944841828e-05,5.583496308781699
True,1.0986122886681098,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,0.0004314851453505612,0.5041838697028854,0.0
True,1.3862943611198906,0.00033192817379140287,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.0035128453688165837,0.6931471805599453
True,1.0986122886681098,0.0001327844909665795,0.0035790070017098176,2.772588722239781
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00023236128965478412,0.5041838697028854,0.0
True,1.0986122886681098,0.008034827559881799,0.5041838697028854,0.0
False,0.6931471805599453,3.319777575207374e-05,3.319777575207374e-05,6.0063531596017325
True,0.6931471805599453,0.000895953337629966,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0009954541751774396,0.6931471805599453
True,1.0986122886681098,3.319777575207374e-05,0.0009291213835375821,0.6931471805599453
True,0.6931471805599453,3.319777575207374e-05,0.003612086176718209,2.9444389791664403
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0001327844909665795,2.0794415416798357
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.00033192817379140287,0.000597391408692534,1.0986122886681098
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0001991701251397301,0.5041838697028854,0.0
True,1.0986122886681098,0.0013270521488363252,0.029086178464800536,0.6931471805599453
True,0.6931471805599453,3.319777575207374e-05,6.639444944841828e-05,3.1354942159291497
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0001991701251397301,0.00026555135255300013,0.6931471805599453
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,1.0986122886681098,0.0009622883293624166,0.5041838697028854,0.0
True,0.6931471805599453,0.0004978509537104654,0.014010679333376174,5.288267030694535
True,0.6931471805599453,0.0006969219563585952,0.014010679333376174,5.278114659230517
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.001791104661390123,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.00016597785893470777,0.00023236128965478412,3.044522437723423
True,1.0986122886681098,9.959002116220037e-05,0.0001327844909665795,3.713572066704308
True,1.0986122886681098,0.0013933585507437203,0.029086178464800536,0.6931471805599453
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0001327844909665795,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,3.319777575207374e-05,4.110873864173311
True,0.6931471805599453,9.959002116220037e-05,6.639444944841828e-05,2.6390573296152584
True,1.0986122886681098,0.00023236128965478412,0.009417043273921842,5.429345628954441
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0002987403139075011,0.0001327844909665795,1.0986122886681098
True,1.0986122886681098,0.00046466860008307807,0.5041838697028854,0.0
True,1.0986122886681098,0.00023236128965478412,0.5041838697028854,0.0
True,1.0986122886681098,0.00023236128965478412,0.5041838697028854,0.0
True,1.0986122886681098,0.0005642123579421321,9.959002116220037e-05,5.697093486505405
True,1.0986122886681098,0.0001327844909665795,0.00016597785893470777,5.902633333401366
True,0.6931471805599453,0.0001327844909665795,3.319777575207374e-05,5.123963979403259
True,0.6931471805599453,6.639444944841828e-05,0.0001991701251397301,1.791759469228055
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
False,0.6931471805599453,3.319777575207374e-05,3.319777575207374e-05,0.0
True,0.6931471805599453,6.639444944841828e-05,0.0015591053232047833,4.418840607796598
True,1.0986122886681098,0.0004314851453505612,0.5041838697028854,0.0
True,0.6931471805599453,0.0010286189210556142,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.000597391408692534,0.0011944261539469612,0.0
True,1.0986122886681098,0.000895953337629966,0.0005642123579421321,1.6094379124341003
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.00023236128965478412,0.5041838697028854,0.0
True,1.0986122886681098,9.959002116220037e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0006305693586300509,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.0002987403139075011,1.6094379124341003
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0015591053232047833,0.00271856415152226,1.6094379124341003
True,0.6931471805599453,3.319777575207374e-05,0.0014596605564036792,3.4339872044851463
True,0.6931471805599453,0.00039830058943983535,0.0001991701251397301,5.375278407684165
True,0.6931471805599453,3.319777575207374e-05,0.014501605393408591,0.6931471805599453
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0001991701251397301,0.014010679333376174,0.6931471805599453
True,1.0986122886681098,0.008034827559881799,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00023236128965478412,0.00046466860008307807,0.6931471805599453
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00016597785893470777,0.5041838697028854,0.0
True,1.0986122886681098,0.00023236128965478412,0.029086178464800536,0.6931471805599453
True,1.0986122886681098,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0008296139452744702,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.014501605393408591,3.4657359027997265
True,1.0986122886681098,0.00023236128965478412,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,6.639444944841828e-05,0.029086178464800536,0.6931471805599453
True,0.6931471805599453,0.0004314851453505612,0.00026555135255300013,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0001327844909665795,0.009417043273921842,2.1972245773362196
True,1.0986122886681098,3.319777575207374e-05,0.010961546628883843,5.384495062789089
True,0.6931471805599453,0.0006305693586300509,0.5041838697028854,0.0
True,1.0986122886681098,0.002420545970207631,0.003975884900820549,0.6931471805599453
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00016597785893470777,6.639444944841828e-05,3.4965075614664802
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0006969219563585952,0.0001327844909665795,5.783825182329737
True,0.6931471805599453,0.00039830058943983535,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0004978509537104654,0.5041838697028854,0.0
True,0.6931471805599453,0.0004314851453505612,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00033192817379140287,0.029086178464800536,0.6931471805599453
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0002987403139075011,5.605802066295998
True,1.0986122886681098,0.0001991701251397301,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,6.639444944841828e-05,1.791759469228055
True,0.6931471805599453,0.00026555135255300013,0.000531032206305795,5.303304908059076
True,0.6931471805599453,3.319777575207374e-05,0.0014596605564036792,5.198497031265826
True,0.6931471805599453,3.319777575207374e-05,3.319777575207374e-05,3.4339872044851463
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0001327844909665795,3.319777575207374e-05,4.912654885736052
True,0.6931471805599453,0.0004978509537104654,6.639444944841828e-05,0.6931471805599453
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0011944261539469612,0.0001991701251397301,2.1972245773362196
True,0.6931471805599453,0.0002987403139075011,0.5041838697028854,0.0
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0001327844909665795,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0011612669066588363,1.0986122886681098
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00046466860008307807,0.0001991701251397301,5.8888779583328805
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0006305693586300509,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.5041838697028854,0.0
True,1.0986122886681098,0.0001327844909665795,0.5041838697028854,0.0
True,1.0986122886681098,0.00016597785893470777,0.010961546628883843,0.6931471805599453
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0001327844909665795,0.5041838697028854,0.0
False,0.6931471805599453,0.00016597785893470777,0.0001327844909665795,5.062595033026967
True,0.6931471805599453,3.319777575207374e-05,0.014501605393408591,3.784189633918261
True,1.0986122886681098,0.0003651149322778139,0.001061782567069896,2.8903717578961645
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.00016597785893470777,4.0943445622221
True,1.0986122886681098,6.639444944841828e-05,3.319777575207374e-05,3.4339872044851463
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.000895953337629966,0.029086178464800536,0.6931471805599453
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0018242430306540042,0.007771331626075708,1.0986122886681098
True,0.6931471805599453,0.0001991701251397301,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.0011612669066588363,4.5217885770490405
True,0.6931471805599453,3.319777575207374e-05,0.0035790070017098176,1.3862943611198906
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0002987403139075011,0.0035790070017098176,1.791759469228055
True,1.0986122886681098,0.0001991701251397301,0.5041838697028854,0.0
True,0.6931471805599453,0.0001327844909665795,0.5041838697028854,0.0
True,1.3862943611198906,0.0004314851453505612,0.5041838697028854,0.0
True,0.6931471805599453,9.959002116220037e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.00026555135255300013,0.5041838697028854,0.0
True,1.0986122886681098,0.00016597785893470777,0.5041838697028854,0.0
False,0.6931471805599453,0.0001327844909665795,6.639444944841828e-05,6.594413459749778
True,0.6931471805599453,3.319777575207374e-05,0.003612086176718209,4.356708826689592
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.00016597785893470777,0.001791104661390123,1.0986122886681098
True,1.0986122886681098,0.0015591053232047833,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.00026555135255300013,0.0037113171368591733,3.4339872044851463
True,1.0986122886681098,0.00026555135255300013,0.0035790070017098176,3.7376696182833684
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.0011944261539469612,1.3862943611198906
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
False,0.6931471805599453,6.639444944841828e-05,0.0009954541751774396,5.017279836814924
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,6.639444944841828e-05,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,0.0001991701251397301,0.5041838697028854,0.0
True,1.0986122886681098,6.639444944841828e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.005792895922872692,4.962844630259907
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,9.959002116220037e-05,3.319777575207374e-05,4.969813299576001
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.0003651149322778139,1.3862943611198906
True,1.0986122886681098,0.000597391408692534,0.5041838697028854,0.0
True,1.0986122886681098,0.0002987403139075011,0.5041838697028854,0.0
True,1.0986122886681098,0.001791104661390123,0.5041838697028854,0.0
True,1.0986122886681098,0.0001991701251397301,0.5041838697028854,0.0
True,1.0986122886681098,0.00033192817379140287,0.029086178464800536,0.6931471805599453
True,0.6931471805599453,0.00016597785893470777,0.5041838697028854,0.0
True,1.0986122886681098,3.319777575207374e-05,0.5041838697028854,0.0
True,1.0986122886681098,0.0001327844909665795,0.0009954541751774396,4.0943445622221
True,1.0986122886681098,0.0001991701251397301,0.5041838697028854,0.0
True,0.6931471805599453,3.319777575207374e-05,0.00026555135255300013,4.51085950651685
True,1.0986122886681098,0.0012607413500984566,0.007771331626075708,5.187385805840755
True,0.6931471805599453,3.319777575207374e-05,0.5041838697028854,0.0
