Import de la liquidació_log
6.559983441652444
6.90875477931522
6.803238851426139
7.170888478512505
7.5655550355103545
8.06117135969092
5.442417710521793
8.065579427282092
6.814542897259958
8.352554369474591
7.104185176777923
6.324806890720267
6.901143469061078
6.670956416844926
7.170888478512505
5.697093486505405
6.904750769961838
7.3752557780097545
5.3612921657094255
5.609251990809968
6.055964004982593
7.170519463470955
4.9677973800861555
5.688025652043763
3.9318256327243257
6.670132406403093
4.108740442505833
10.043292972227004
2.248128907197987
6.792344427470809
6.524927013279501
7.244941546337007
4.51085950651685
3.4339872044851463
0.9745596399981308
5.303304908059076
8.519392770567393
5.198497031265826
6.628900795133035
5.314190715704327
5.831882477283517
6.280395838960195
5.981414211254481
3.6240742307478206
1.6582280766035324
5.993961427306569
5.31566600488265
4.813403124566547
6.202029316215332
6.588926477533519
3.8022081394209395
8.193530165451211
4.387635873438392
5.993961427306569
6.9985096422506015
6.47601806153511
5.198497031265826
5.602118820879701
3.4836986031738992
6.400257445308821
7.998157288694977
7.560080465021827
3.8918202981106265
10.15416533375585
5.666426688112432
5.436338664445412
6.054439346269371
4.756345013785209
6.2166061010848646
4.828073708497692
5.518777320233045
2.7825390530929495
4.836281906951478
9.91407579868994
6.079200661412068
5.989763100468225
5.8888779583328805
6.756234471340894
7.955425088912672
7.134412649596143
3.6640743351949654
5.638354669333745
5.707110264748875
2.6665335208992764
6.957497370876951
8.412054873292933
5.556828061699537
8.783089671796096
4.279440045898781
4.394449154672439
6.634633357861686
1.8341801851120072
3.9318256327243257
6.776541199312774
4.261975403606051
5.441248195737072
9.439227397917458
8.347625951422044
5.303304908059076
6.8679744089702925
7.5741220440071135
5.808682884481571
5.39703083948407
7.175489713624222
3.5613301331669613
6.58727449477897
4.110873864173311
7.275726182662721
6.318896039077046
4.898585790287632
11.263376334776247
2.6304489550786583
2.4672517145492794
5.991464547107982
6.3818160174060985
4.650525887708889
5.420534999272286
7.123672785204607
9.761693546918242
4.428433007488037
4.715727176552735
5.417344072969677
7.313886831633462
2.5447466501440172
4.976733742420574
3.073618812211062
3.5782271840103412
5.426094736489863
4.09817056705563
3.9847156908215866
5.707342795850958
7.212294468500341
3.184284380098582
3.8251570724064843
6.591385624666102
5.996352581180758
5.295513439215302
2.553343811341229
5.517171732443817
5.942799375126701
3.873905683315018
5.332718793265369
5.017279836814924
6.3473892096560105
6.263093454237515
6.111467339502679
5.5254529391317835
5.4634503763587405
4.583946549536464
4.613435930405124
3.9716117968398037
9.099408811268901
8.45553053102413
5.941906588259638
5.265122461690396
7.6635344769558245
4.635602393108293
8.541686759808382
6.776506992372183
3.219275744889528
5.081404364984463
5.180884269655941
7.313886831633462
9.354388766548645
4.157475843662191
5.303304908059076
5.312910368850937
4.480400299032142
5.929589143389895
9.987415012471414
5.655991810819852
7.4720742751881275
7.2970435785615395
7.5330624946314355
9.175645402179295
4.5117382411955385
9.42766301462539
5.198497031265826
4.719837260966218
8.160803920954665
5.921578419643816
6.596340466448269
5.021509290648134
6.244263983329702
1.7191887763932197
4.615219521841093
5.276685066420923
1.572773928062509
9.761707374893618
4.717963013463214
3.8501476017100584
3.928289977892018
8.101980731853192
7.919719760924575
5.649994843926477
6.90875477931522
4.083283614862676
6.621405651764134
6.401917196727186
8.619636054863347
7.15616883713818
5.7439642642890325
3.6428355156125294
8.516805116124761
6.510228578175494
7.048386408721883
4.836281906951478
6.089044875446846
4.267737488271754
5.170483995038151
5.286801310586789
6.246997841223843
7.891024053939018
7.313886831633462
3.871825815676733
5.707110264748875
7.467942332285852
7.730464735634752
7.119150083261799
9.458911485251495
4.8782461060505105
2.7555697170701863
5.636502421172924
5.723585101952381
8.609498862200264
6.511745329644728
9.576267383236855
4.61512051684126
6.398594934535208
4.7535901911063645
7.883747854102336
1.6351056591826783
6.311752957808554
8.941807118363164
5.085371640210273
4.663439094112067
4.116106054003613
7.83241092718792
5.9684773544619745
6.2166061010848646
6.9177947147762335
6.991158487687912
4.603368564041463
7.217810202285643
6.647688373563329
5.3981627015177525
5.551019720103791
6.4623115705967855
6.712336324510906
4.87052995943538
6.113261737476429
5.23920410205553
4.16883341421284
4.839451481712757
5.42141956368202
7.032553649532425
7.151485463904735
8.517393171418904
5.017279836814924
6.660575149839686
7.340835554123275
3.0325462466767075
4.666923582263574
9.25167519497743
4.790985632036302
3.763290951627747
7.623441535423769
7.2153870267415385
5.553579547743706
7.00397413672268
1.0260415958332743
6.089044875446846
5.8667796231223885
8.37816098272068
5.0466457316192885
6.55250788703459
6.111467339502679
7.181447447480642
9.579556347409227
8.412054873292933
4.201253877869777
5.993961427306569
6.372568654303211
5.5254529391317835
7.131298750317674
4.036715449385464
6.49592998772129
7.390798521735676
5.569565132536392
6.490192285675836
3.7198935076431057
3.2634667081960758
6.329720905522696
9.613202094214232
6.804758633846248
7.280008252884188
7.496097345175956
8.664923303440572
9.171786636343935
8.968396191198256
5.387243575742438
4.394449154672439
8.221747728346623
9.392745258631441
6.059823884621325
5.093750200806762
3.525772116243786
5.676822293073418
5.574053367981417
1.297463147413275
8.612685172875459
8.412054873292933
9.615871477906444
3.73552446193698
5.837438859468874
7.4051490985936255
7.932541607009591
2.88703285663065
6.85263361309159
1.4906543764441333
10.021315031649332
8.216358332386156
9.028965966492779
5.017279836814924
6.29604060910273
6.90875477931522
9.607933241833607
8.44142383993585
6.045005314036012
2.9575110607337933
5.569488886872828
5.535758222563071
6.5098713608942855
7.591357046698551
8.83353560436123
5.03226631422255
3.3823542938606757
4.217594110715667
5.15779013141106
6.803505257608338
6.627565072288651
5.666426688112432
2.7212954278522306
6.4740604350322695
6.173786103901937
10.2301641106306
4.3225419878389895
5.342334251964811
7.049680098043572
7.738296382980902
6.208328422464883
2.9444389791664403
7.531954229915811
4.446877606993498
5.817111159963204
4.0654305520574585
12.858267119902466
4.42484663185681
7.8636512654486515
6.60214003072033
4.393584583507611
4.280270725719494
7.955425088912672
5.484796933490655
9.506065016071148
7.336923892789512
8.560444233410552
6.470799503782602
5.8888779583328805
7.576097340623111
3.285412348668445
7.108244139731541
6.39517812217734
4.073291153024268
3.830596006732417
8.004666121010489
7.907651594711089
9.550566980685812
5.703782474656201
8.554874258383926
7.576097340623111
4.343805421853684
7.409081930017555
6.222992847956585
6.937556770218927
10.952959315665428
6.245719093447244
5.755742213586912
6.206575926724928
4.480626850913491
10.465836459240276
4.966753066279407
5.129010746831577
4.61512051684126
3.758871825933971
4.403054001865957
7.650168700845001
5.916363774598731
4.011325206502009
9.147507062804614
4.160132302760104
4.000949214622548
5.6461533618195645
7.773173680482536
3.3847291889548483
6.769641976852503
6.872956773439442
5.351858133476067
6.86188933510995
7.015470021272494
7.002501663520139
6.775366090936392
3.828641396489095
9.018089684104343
7.074116816197362
8.71948076085107
9.60918360377546
7.67368812926773
6.899319800161035
5.955837369464831
5.017279836814924
6.671830393303194
7.705244456685981
6.329007638730688
7.87556008087111
8.565411763686711
7.601402334583733
5.543418085214289
6.369010175218013
5.993961427306569
4.844187086458591
7.0909098220799835
6.19644412779452
5.27658287440203
6.443670101099961
10.463081911670526
4.61512051684126
3.5374749999547035
9.184099060770956
7.846198815497425
7.601402334583733
6.398594934535208
5.711519136027923
7.351966628725413
8.077735837864664
7.282355599087146
8.776630098427717
3.784189633918261
7.901377353792616
8.160803920954665
4.707185111394821
5.328798073801623
4.007333185232471
6.293419278846481
4.399866552802212
1.9213246735826988
6.2166061010848646
3.8104331496665127
5.721622392784532
6.206575926724928
5.043167019098741
7.9483852851118995
5.638354669333745
5.5254529391317835
5.942799375126701
6.90875477931522
7.88132952798161
5.730748922886015
8.967237706122303
9.360060393775436
6.099623643084247
7.353133168401468
5.518576762682383
5.385870263555899
8.286362670912295
6.26530121273771
5.695548669729098
5.375278407684165
5.780743515792329
5.339267352876991
6.6237995882711695
5.855043268496785
5.1965061004013515
4.698387267699225
5.968707559985366
6.15026155885498
7.374792011338744
4.939783553124305
6.2030616945218195
8.476579508530941
5.707110264748875
4.338597076746545
8.987321812850125
5.707110264748875
4.532599493153256
5.6192044981809035
3.0243197304059035
6.370534343856614
8.006700845440367
3.1780538303479458
7.303843225277705
4.795790545596741
4.276666119016055
7.458912537061465
4.948759890378168
4.2626798770413155
5.470293931287002
9.311535926211185
6.8885724595653635
6.478509642208569
8.024597062797806
7.3783837129967145
7.76700994247301
6.70726567823246
8.229711098967122
8.00202481821611
6.803505257608338
5.793836440496639
7.476308154768957
9.550764788435824
4.725439018379036
4.778366904449488
4.53571292097287
5.716731604942411
6.26530121273771
9.592605086913911
7.550135342488429
7.976251943745623
7.0909098220799835
6.559615237493242
8.342077609112609
5.309504555938601
5.869014387351418
7.547923534751195
4.475744638547633
2.4782176616372036
6.5869988988009265
6.977281341630747
5.932987617349006
6.362182918886312
3.018960399673198
5.308267697401205
5.670777073042217
7.824445930877619
5.935555352668465
2.411439497906128
5.891008650783611
6.285998094508865
2.4849066497880004
5.619603446413595
4.334935027140031
6.803505257608338
7.989899374942939
8.507344855361422
7.474301283113389
7.1165564685804705
4.519830138821076
5.661222860237405
8.545002892055505
8.993551586299981
6.021023349349527
4.403543478136132
6.9877672169515215
6.436310611939997
5.780743515792329
3.9318256327243257
4.523743187292363
7.591357046698551
4.017283516085639
9.60245002503719
5.655991810819852
3.9642358768750805
6.613142578448728
7.098334315422947
4.875197323201151
6.747386976404022
4.944637931589103
4.96870157072331
6.660575149839686
7.698219714731487
5.776103136235827
6.481577129276431
